LeftChange,RightChange,LaneType,FrontChange,WheelAngle,ExpectedOutput
-1, 1, 0, 0, 0, 1,0,0,-1,-1
0, 0, 0, 0, 0, 1,0,0,-1,-1
9.5367431640625E-06, -9.5367431640625E-06, 0, 0, 1, 1,0,0,-1,-1
3.65376472473145E-05, -3.65376472473145E-05, 0, 0, 1, 1,0,0,-1,-1
7.73072242736816E-05, -7.73072242736816E-05, 0, 0, 1, 1,0,0,-1,-1
9.59634780883789E-05, -9.59634780883789E-05, 0, 0, 1, 1,0,0,-1,-1
0.000123322010040283, -0.000123322010040283, 0, 0, 1, 1,0,0,-1,-1
0.00017857551574707, -0.00017857551574707, 0, 0, 1, 1,0,0,-1,-1
0.000215828418731689, -0.000215828418731689, 0, 0, 2, 1,0,0,-1,-1
0.000456809997558594, -0.000456809997558594, 0, 0, 2, 1,0,0,-1,-1
0.000566303730010986, -0.000566303730010986, 0, 0, 2, 1,0,0,-1,-1
0.000799000263214111, -0.000799059867858887, 0, 0, 2, 1,0,0,-1,-1
0.000388085842132568, -0.000388026237487793, 0, 0, 0, 1,0,0,-1,-1
-5.96046447753906E-08, 0, 0, 0, 0, 1,0,0,-1,-1
5.96046447753906E-08, 5.96046447753906E-08, 0, 0, 0, 1,0,0,-1,-1
-0.000261783599853516, 0.00026172399520874, 0, 0, -1, 1,0,0,-1,-1
-0.00117456912994385, 0.00117456912994385, 0, 0, -4, 1,0,0,-1,-1
-0.0014801025390625, 0.0014801025390625, 0, 0, -14, 1,0,0,-1,-1
0.00298380851745605, -0.00298374891281128, 0, 0, -14, 1,0,0,-1,-1
0.00758594274520874, -0.00758606195449829, 0, 0, -12, 1,0,0,-1,-1
0.00827515125274658, -0.00827503204345703, 0, 0, -8, 1,0,0,-1,-1
0.00297665596008301, -0.00297671556472778, 0, 0, 1, 1,0,0,-1,-1
-0.00142753124237061, 0.00142759084701538, 0, 0.00597190856933594, 3, 1,0,0,-1,-1
-0.00303757190704346, 0.00303751230239868, 0, 0, 3, 1,0,0,-1,-1
-0.00279521942138672, 0.00279521942138672, 0, 0, 3, 1,0,0,-1,-1
-0.00295352935791016, 0.00295352935791016, 0, 0, 3, 1,0,0,-1,-1
-0.00429058074951172, 0.00429064035415649, 0, 0, 6, 1,0,0,-1,-1
-0.00331103801727295, 0.00331103801727295, 0, 0, 6, 1,0,0,-1,-1
-0.0026203989982605, 0.00262033939361572, 0, 0, 6, 1,0,0,-1,-1
-0.00117850303649902, 0.00117850303649902, 0, 0, 6, 1,0,0,-1,-1
-0.000191926956176758, 0.000191926956176758, 0, 0, 6, 1,0,0,-1,-1
0.000343799591064453, -0.000343799591064453, 0, 0, 1, 1,0,0,-1,-1
0.000189244747161865, -0.00018918514251709, 0, 0, 1, 1,0,0,-1,-1
0.000191867351531982, -0.000191926956176758, 0, 0, 1, 1,0,0,-1,-1
0.000219225883483887, -0.000219225883483887, 0, 0, 1, 1,0,0,-1,-1
0.000618100166320801, -0.000618100166320801, 0, 0, 3, 1,0,0,-1,-1
0.00114148855209351, -0.00114148855209351, 0, 0, 4, 1,0,0,-1,-1
0.0017707347869873, -0.00177079439163208, 0, 0, 4, 1,0,0,-1,-1
0.00161463022232056, -0.00161457061767578, 0, 0, 2, 1,0,0,-1,-1
0.000392138957977295, -0.00039207935333252, 0, 0, 0, 1,0,0,-1,-1
-0.00131946802139282, 0.00131940841674805, 0, 0, -4, 1,0,0,-1,-1
-0.00219327211380005, 0.00219327211380005, 0, 0, -6, 1,0,0,-1,-1
-0.00194519758224487, 0.0019451379776001, 0, 0, -6, 1,0,0,-1,-1
-0.00102329254150391, 0.00102335214614868, 0, 0, -6, 1,0,0,-1,-1
0.000106215476989746, -0.000106215476989746, 0, 0, -5, 1,0,0,-1,-1
0.000799477100372314, -0.000799477100372314, 0, 0, -5, 1,0,0,-1,-1
0.00160747766494751, -0.00160747766494751, 0, 0, -4, 1,0,0,-1,-1
0.0017160177230835, -0.0017160177230835, 0, 0, -4, 1,0,0,-1,-1
0.00120282173156738, -0.00120282173156738, 0, 0, -2, 1,0,0,-1,-1
-0.000705480575561523, 0.000705420970916748, 0, 0, 5, 1,0,0,-1,-1
-0.0026315450668335, 0.00263160467147827, 0, 0, 6, 1,0,0,-1,-1
-0.00156193971633911, 0.00156193971633911, 0, 0, 6, 1,0,0,-1,-1
-0.000575661659240723, 0.000575721263885498, 0, 0, 6, 1,0,0,-1,-1
0.000575661659240723, -0.000575721263885498, 0, 0, 6, 1,0,0,-1,-1
0.00150525569915771, -0.00150525569915771, 0, 0, 5, 1,0,0,-1,-1
0.00172090530395508, -0.00172090530395508, 0, 0, 3, 1,0,0,-1,-1
0.000715255737304688, -0.000715255737304688, 0, 0, 0, 1,0,0,-1,-1
-0.000790953636169434, 0.000790953636169434, 0, 0, -2, 1,0,0,-1,-1
5.96046447753906E-08, -5.96046447753906E-08, 0, 0, 0, 1,0,0,-1,-1
-0.000848948955535889, 0.000848948955535889, 0, 0, -3, 1,0,0,-1,-1
-0.00132143497467041, 0.00132149457931519, 0, 0, -4, 1,0,0,-1,-1
-0.000529825687408447, 0.000529825687408447, 0, 0, -1, 1,0,0,-1,-1
-0.000258445739746094, 0.000258386135101318, 0, 0, -1, 1,0,0,-1,-1
-0.000191867351531982, 0.000191867351531982, 0, 0, -1, 1,0,0,-1,-1
-5.78761100769043E-05, 5.78761100769043E-05, 0, 0, 0, 1,0,0,-1,-1
0, 5.96046447753906E-08, 0, 0, 0, 1,0,0,-1,-1
